state,year,value
Mizoram,2024-25,
Nagaland,2017-18,2375974.0
Nagaland,2018-19,2592614.0
Nagaland,2019-20,2862253.0
Nagaland,2020-21,2864559.0
Nagaland,2021-22,3095613.0
Nagaland,2022-23,3421849.0
Nagaland,2023-24,3785682.0
Nagaland,2024-25,
Odisha,2017-18,39087730.0
Odisha,2018-19,44786570.0
Odisha,2019-20,47448237.0
Odisha,2020-21,48084169.0
Odisha,2021-22,61703839.0
Odisha,2022-23,63256660.0
Odisha,2023-24,71057352.0
Odisha,2024-25,78707435.0
Puducherry,2017-18,2798925.0
Puducherry,2018-19,3123274.0
Puducherry,2019-20,3300840.0
Puducherry,2020-21,3269665.0
Puducherry,2021-22,3556757.0
Puducherry,2022-23,3793909.0
Puducherry,2023-24,4191299.0
Puducherry,2024-25,4637476.0
Punjab,2017-18,42701037.0
Punjab,2018-19,46398812.0
Punjab,2019-20,49009496.0
Punjab,2020-21,48683875.0
Punjab,2021-22,56259349.0
Punjab,2022-23,63815574.0
Punjab,2023-24,70376504.0
Punjab,2024-25,76332587.0
Rajasthan,2017-18,78771538.0
Rajasthan,2018-19,85909090.0
Rajasthan,2019-20,94555064.0
Rajasthan,2020-21,96117533.0
Rajasthan,2021-22,113071550.0
Rajasthan,2022-23,127518911.0
Rajasthan,2023-24,141697283.0
Rajasthan,2024-25,157044651.0
Sikkim,2017-18,2399135.0
Sikkim,2018-19,2695452.0
Sikkim,2019-20,2995383.0
Sikkim,2020-21,3160016.0
Sikkim,2021-22,3581880.0
Sikkim,2022-23,4051986.0
Sikkim,2023-24,4646289.0
Sikkim,2024-25,
Tamil Nadu,2017-18,133053677.0
Tamil Nadu,2018-19,149004174.0
Tamil Nadu,2019-20,160133216.0
Tamil Nadu,2020-21,165482055.0
Tamil Nadu,2021-22,191232389.0
Tamil Nadu,2022-23,218430223.0
Tamil Nadu,2023-24,247274869.0
Tamil Nadu,2024-25,289269159.0
Telangana,2017-18,68017728.0
Telangana,2018-19,77694557.0
Telangana,2019-20,86977322.0
Telangana,2020-21,86895290.0
Telangana,2021-22,103019269.0
Telangana,2022-23,120316085.0
Telangana,2023-24,134889433.0
Telangana,2024-25,151743182.0
Tripura,2017-18,4235268.0
Tripura,2018-19,4791262.0
Tripura,2019-20,5187633.0
Tripura,2020-21,5115579.0
Tripura,2021-22,5999761.0
Tripura,2022-23,6802307.0
Tripura,2023-24,7576529.0
Tripura,2024-25,8567833.0
Uttar Pradesh,2017-18,136012506.0
Uttar Pradesh,2018-19,148239993.0
Uttar Pradesh,2019-20,160028248.0
Uttar Pradesh,2020-21,155141962.0
Uttar Pradesh,2021-22,187676401.0
Uttar Pradesh,2022-23,213599624.0
Uttar Pradesh,2023-24,241246439.0
Uttar Pradesh,2024-25,274455105.0
Uttarakhand,2017-18,20036748.0
Uttarakhand,2018-19,21336358.0
Uttarakhand,2019-20,22345219.0
Uttarakhand,2020-21,21218294.0
Uttarakhand,2021-22,23900458.0
Uttarakhand,2022-23,27185184.0
Uttarakhand,2023-24,30693924.0
Uttarakhand,2024-25,34512947.0
West Bengal,2017-18,91360841.0
West Bengal,2018-19,102668290.0
West Bengal,2019-20,110267179.0
West Bengal,2020-21,107575114.0
West Bengal,2021-22,126422986.0
West Bengal,2022-23,142985137.0
West Bengal,2023-24,156035770.0
West Bengal,2024-25,171902427.0
