state,year,value
Karnataka,2018,75.7
Karnataka,2019,75.1
Karnataka,2020,69.9
Karnataka,2021,63.2
Karnataka,2022,64.3
Karnataka,2023,69.2
Karnataka,2024,73.6
Karnataka,2025,72.6
Kerala,2015,65.4
Kerala,2016,63.0
Kerala,2017,61.2
Kerala,2018,65.5
Kerala,2019,67.5
Kerala,2020,66.2
Kerala,2021,64.0
Kerala,2022,63.3
Kerala,2023,67.6
Kerala,2024,72.3
Kerala,2025,70.8
Lakshadweep,2015,9.1
Lakshadweep,2016,10.5
Lakshadweep,2017,8.4
Lakshadweep,2018,7.1
Lakshadweep,2019,8.2
Lakshadweep,2020,8.7
Lakshadweep,2021,7.9
Lakshadweep,2022,9.6
Lakshadweep,2023,10.3
Lakshadweep,2024,10.9
Lakshadweep,2025,12.7
Puducherry,2015,74.4
Puducherry,2016,69.4
Puducherry,2017,66.3
Puducherry,2018,66.8
Puducherry,2019,69.4
Puducherry,2020,66.5
Puducherry,2021,67.2
Puducherry,2022,65.8
Puducherry,2023,69.2
Puducherry,2024,72.5
Puducherry,2025,74.6
Tamil Nadu,2015,117.5
Tamil Nadu,2016,112.4
Tamil Nadu,2017,103.8
Tamil Nadu,2018,110.8
Tamil Nadu,2019,111.6
Tamil Nadu,2020,109.2
Tamil Nadu,2021,103.8
Tamil Nadu,2022,103.7
Tamil Nadu,2023,109.4
Tamil Nadu,2024,117.7
Tamil Nadu,2025,120.5
Telangana,2015,107.8
Telangana,2016,111.5
Telangana,2017,103.6
Telangana,2018,115.1
Telangana,2019,113.1
Telangana,2020,110.5
Telangana,2021,99.3
Telangana,2022,103.4
Telangana,2023,111.9
Telangana,2024,119.4
Telangana,2025,120.5
*: Since,2015,2020.0
